Id,SalePrice
2287,370646.347417
2288,286982.517733
2289,314584.229842
2290,412647.028651
2291,325692.776711
2292,391240.623783
2293,420324.374804
2294,362489.800433
2295,434106.175316
2296,273897.084543
2297,355805.607619
2298,354875.808247
2299,320516.145083
2300,304839.417133
2301,319121.508858
2302,246826.111353
2303,240240.485969
2304,258729.020381
2305,212351.139073
2306,197996.956111
2307,208245.132074
2308,258370.54427
2309,302804.87363
2310,226866.606839
2311,211039.663525
2312,193004.991103
2313,178073.247258
2314,192639.160104
2315,198604.600969
2316,206458.233814
2317,191606.101222
2318,202474.291766
2319,201038.337018
2320,186988.47794
2321,240298.271553
2322,198877.525834
2323,197043.714082
2324,187637.793525
2325,213326.421928
2326,176529.296093
2327,203070.151323
2328,221484.933826
2329,190581.292836
2330,183203.86314
2331,330343.212369
2332,361432.554085
2333,298488.713239
2334,261563.671086
2335,287804.569139
2336,304019.360925
2337,195484.56455
2338,251484.514499
2339,223290.607879
2340,384615.115624
2341,218319.609351
2342,225289.347273
2343,224784.024556
2344,207457.094848
2345,228089.867138
2346,219542.180806
2347,205310.237722
2348,244578.978003
2349,202445.339728
2350,305612.877037
2351,271762.847415
2352,236479.385398
2353,241539.880889
2354,149704.412984
2355,144832.868979
2356,162529.158799
2357,193265.821969
2358,203431.287727
2359,126353.892191
2360,114462.320677
2361,146714.598047
2362,247833.768612
2363,144462.02636
2364,160833.591784
2365,207725.114465
2366,211661.721908
2367,224314.115641
2368,225817.304398
2369,217751.095553
2370,164330.164294
2371,165090.492645
2372,190891.689054
2373,271418.560989
2374,300409.327687
2375,232314.550401
2376,281689.672677
2377,300640.359877
2378,178297.45016
2379,214027.554301
2380,143067.779662
2381,176670.30128
2382,197529.839275
2383,192550.054663
2384,230211.50935
2385,166293.444812
2386,141311.01605
2387,128762.775358
2388,108413.009919
2389,131515.267014
2390,186384.976325
2391,160871.536014
2392,119389.565913
2393,200995.606969
2394,153242.586902
2395,197322.510115
2396,143239.467892
2397,195792.090487
2398,134760.577122
2399,64481.5796246
2400,70795.2292674
2401,106276.49948
2402,145003.052691
2403,145600.202613
2404,159320.05417
2405,158989.431859
2406,134518.241427
2407,128990.317512
2408,134728.537153
2409,126523.816242
2410,172643.609054
2411,112373.071809
2412,157535.200372
2413,130057.772066
2414,161652.848604
2415,148685.351356
2416,117816.354613
2417,129153.262537
2418,128629.497962
2419,133481.150926
2420,130420.483643
2421,154292.438234
2422,111804.212607
2423,136838.86027
2424,153412.583056
2425,209542.297118
2426,148461.847135
2427,142447.252909
2428,176533.620166
2429,112056.808622
2430,127673.427548
2431,103143.154256
2432,162612.956344
2433,153875.25214
2434,150148.825914
2435,167740.195887
2436,107153.71201
2437,96227.4908659
2438,122399.168834
2439,110416.731038
2440,122690.362538
2441,86480.1190695
2442,94041.6765771
2443,130623.820086
2444,151685.493784
2445,96877.1732206
2446,143517.990016
2447,197075.73603
2448,138043.771874
2449,118202.755526
2450,142350.546357
2451,145879.565883
2452,181221.576421
2453,87860.2327684
2454,126578.794247
2455,135298.57619
2456,105092.993482
2457,167526.8266
2458,138080.017381
2459,114893.142969
2460,146346.335595
2461,127413.523714
2462,134997.961729
2463,127851.408903
2464,166373.567328
2465,144103.138607
2466,134038.750761
2467,134868.119585
2468,89570.7793909
2469,83810.7775519
2470,183084.275432
2471,200720.803156
2472,152176.441668
2473,120629.249627
2474,86228.3132176
2475,190646.054709
2476,105190.562721
2477,121214.573795
2478,146028.303869
2479,103633.225442
2480,162936.405235
2481,131639.482043
2482,126275.23778
2483,116987.101449
2484,128679.835958
2485,125074.310132
2486,163955.282156
2487,199879.903922
2488,150462.086175
2489,151758.485378
2490,142747.600264
2491,81151.8640561
2492,196988.024098
2493,165094.556278
2494,148267.283533
2495,81632.0286686
2496,232323.178692
2497,148081.297973
2498,112119.892859
2499,85735.4932899
2500,133836.343023
2501,134692.612699
2502,147780.590169
2503,115656.911306
2504,175305.860531
2505,253141.741956
2506,253601.56165
2507,274715.024779
2508,253340.797039
2509,219973.978698
2510,217086.247858
2511,174991.773635
2512,210134.500031
2513,226315.939189
2514,289297.334147
2515,159788.690548
2516,184325.560102
2517,157494.284766
2518,160610.33699
2519,242687.635922
2520,226005.913416
2521,192301.312143
2522,224137.272727
2523,127050.065445
2524,153832.469639
2525,147980.671174
2526,152473.289209
2527,122305.985032
2528,140107.095789
2529,148746.821004
2530,129862.282316
2531,240453.249107
2532,218897.526687
2533,202091.364488
2534,243290.559782
2535,268121.825334
2536,239647.312785
2537,244853.193466
2538,201292.346426
2539,185137.632871
2540,195057.331817
2541,183991.189959
2542,182459.585847
2543,130976.232383
2544,126930.131606
2545,137250.293861
2546,131135.637241
2547,134165.808009
2548,152266.035698
2549,173385.346633
2550,599345.757988
2551,148286.214511
2552,118874.032848
2553,63225.3016867
2554,88567.4641203
2555,116834.358775
2556,102072.675942
2557,109555.266753
2558,172024.692854
2559,158016.680156
2560,155546.105219
2561,148301.001767
2562,179944.722169
2563,139098.887513
2564,189487.106365
2565,152181.250057
2566,187408.290778
2567,144176.762354
2568,207687.073678
2569,254584.273119
2570,116787.998293
2571,204503.210923
2572,155534.698039
2573,226488.926163
2574,245887.88668
2575,133386.388813
2576,124292.886948
2577,169699.97651
2578,82819.7516961
2579,63254.8089168
2580,96152.2887648
2581,129516.688383
2582,114943.797176
2583,282640.174949
2584,172613.318034
2585,204696.248128
2586,206858.605938
2587,193606.237054
2588,135824.64451
2589,141600.413639
2590,211090.26029
2591,229295.907684
2592,218709.638984
2593,264802.468842
2594,166783.101896
2595,218960.873017
2596,277477.721923
2597,209342.482437
2598,273565.592441
2599,362878.08585
2600,170082.911648
2601,147753.936418
2602,84362.5096185
2603,105932.03117
2604,93852.0345416
2605,86389.9123396
2606,157385.865799
2607,212759.028986
2608,191706.410618
2609,174919.500255
2610,106917.956953
2611,145645.130144
2612,161334.031195
2613,125986.83498
2614,115410.10461
2615,160193.224875
2616,157576.877842
2617,195449.34436
2618,223770.418111
2619,200881.76029
2620,189874.490891
2621,177028.313119
2622,180692.686874
2623,231699.040268
2624,283895.243826
2625,270034.109954
2626,172220.752948
2627,165564.794083
2628,422226.871473
2629,443966.98763
2630,365343.395652
2631,434433.042472
2632,383418.506819
2633,302022.58461
2634,388045.39425
2635,160607.081762
2636,184504.158014
2637,204677.688526
2638,253173.045637
2639,174206.277405
2640,151611.67361
2641,111283.208292
2642,180440.364338
2643,109401.818881
2644,124805.586084
2645,108692.705172
2646,97321.458831
2647,110525.04889
2648,136828.072985
2649,149882.487174
2650,118229.750941
2651,142275.148729
2652,370554.965304
2653,242081.141283
2654,275245.748387
2655,383725.831243
2656,333068.452183
2657,358484.922463
2658,308069.658779
2659,302738.931302
2660,344627.299785
2661,353955.175483
2662,365237.773353
2663,277883.680915
2664,295077.869973
2665,325053.114477
2666,306373.461936
2667,195605.486691
2668,195225.129445
2669,196995.009921
2670,267181.423856
2671,202413.098155
2672,204940.208147
2673,199538.132972
2674,201565.560212
2675,198122.665784
2676,195628.295235
2677,195266.348209
2678,239513.526366
2679,279128.770242
2680,284318.439529
2681,374239.097205
2682,301688.398859
2683,429312.767351
2684,310420.388988
2685,298798.900457
2686,264122.657252
2687,289519.315591
2688,217303.744607
2689,212077.174286
2690,364227.713302
2691,193037.86111
2692,148851.496902
2693,212872.325756
2694,143516.747865
2695,201152.505181
2696,193111.227285
2697,187620.495228
2698,203835.458637
2699,170700.058968
2700,156122.9874
2701,158485.619986
2702,117826.078875
2703,117757.032441
2704,141836.33552
2705,111465.539299
2706,104429.182405
2707,117158.784546
2708,131984.065867
2709,104129.631293
2710,130528.433071
2711,268389.463777
2712,360151.06179
2713,164070.532075
2714,148103.63317
2715,174739.762695
2716,150765.425311
2717,207234.830694
2718,216091.720424
2719,154735.739393
2720,175627.284147
2721,127721.343962
2722,168310.77619
2723,145378.07495
2724,131193.555213
2725,132146.289684
2726,145658.335212
2727,181150.198386
2728,182233.410499
2729,152695.810752
2730,146556.541315
2731,115744.092109
2732,139083.957625
2733,149528.31198
2734,153899.942406
2735,144214.083674
2736,137787.172518
2737,115563.180394
2738,137954.497157
2739,150959.950069
2740,141241.652287
2741,152751.483063
2742,164880.149175
2743,163590.941039
2744,157204.183732
2745,145600.867743
2746,135710.719607
2747,150156.139494
2748,116925.964227
2749,133200.066402
2750,123957.998196
2751,132994.422393
2752,199935.77666
2753,154955.988122
2754,223021.465345
2755,134311.38196
2756,101693.103422
2757,72526.421858
2758,101597.760191
2759,160837.826329
2760,144295.939489
2761,143684.765504
2762,141319.813132
2763,179165.67458
2764,146268.302927
2765,244535.691789
2766,115947.474783
2767,82557.6923206
2768,134744.029377
2769,146263.992573
2770,129399.460546
2771,104249.311054
2772,104169.311001
2773,185330.911335
2774,141873.260561
2775,123718.627655
2776,140735.316167
2777,150118.620338
2778,104843.352157
2779,137329.040216
2780,89282.9602403
2781,89148.95387
2782,101866.747652
2783,107633.959434
2784,126170.445503
2785,149525.334661
2786,62503.1385182
2787,119263.229572
2788,72192.478894
2789,173290.146472
2790,95309.2187849
2791,121681.986576
2792,60122.9732633
2793,151015.834337
2794,106472.458375
2795,124605.427344
2796,95567.0916455
2797,190160.10494
2798,111738.171212
2799,116703.532145
2800,63341.1469864
2801,98879.959146
2802,130665.721267
2803,155398.371385
2804,123061.090119
2805,90277.4250555
2806,78729.4249865
2807,168153.609052
2808,160782.027538
2809,125577.547495
2810,126531.650769
2811,169794.946313
2812,172100.82616
2813,168260.435663
2814,166524.471476
2815,97217.6702548
2816,204115.496592
2817,156827.04626
2818,132507.80683
2819,192434.590932
2820,150715.735317
2821,127963.123648
2822,174239.16011
2823,262574.246802
2824,193480.274817
2825,149399.78306
2826,141098.800633
2827,134646.309049
2828,231325.491215
2829,194914.007676
2830,244741.757755
2831,186911.034494
2832,243915.379643
2833,303945.040661
2834,235651.15378
2835,228512.089309
2836,204804.423103
2837,158791.917052
2838,151835.113408
2839,184043.585342
2840,199972.719081
2841,205196.374182
2842,229180.164035
2843,153664.900612
2844,166202.578862
2845,116910.937903
2846,213720.216835
2847,217404.94008
2848,218052.350201
2849,200892.170893
2850,259945.041596
2851,208786.723572
2852,227843.484462
2853,234207.213883
2854,149329.430859
2855,201487.280751
2856,213951.962988
2857,189958.385993
2858,210944.572037
2859,124795.346887
2860,137261.917516
2861,124228.296377
2862,212232.228693
2863,132444.901367
2864,250645.344004
2865,151192.765612
2866,149040.228228
2867,111128.01044
2868,102377.549437
2869,107267.309659
2870,132176.23251
2871,92390.7331703
2872,48262.2071292
2873,101413.284954
2874,139548.241739
2875,101916.093289
2876,156941.708444
2877,135064.346775
2878,157226.047293
2879,143243.253492
2880,102725.828032
2881,134469.989131
2882,176846.765639
2883,207584.139928
2884,187475.423525
2885,179958.851969
2886,236205.394518
2887,89870.2444201
2888,144161.068451
2889,47486.3291576
2890,77586.4001094
2891,142003.728853
2892,22750.5918821
2893,64217.5359988
2894,39646.7457633
2895,324777.654176
2896,281248.829334
2897,204747.20906
2898,139718.828067
2899,217057.13511
2900,162422.474312
2901,214490.233345
2902,206152.401975
2903,305998.3845
2904,352240.608907
2905,85834.9940377
2906,195721.974176
2907,116227.967849
2908,126920.524161
2909,146832.599918
2910,74522.7123913
2911,80074.2692064
2912,155068.164334
2913,82343.4111028
2914,77956.4376616
2915,81918.5937099
2916,86881.3913768
2917,172987.137089
2918,115539.111899
2919,216096.163423
